Entidad,Municipio,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3
Guerrero,Ajuchitlán del Progreso,27.87,5875.194,1847.25,15040.997000000001,835.0129999999998,709.7399999999999,600.436
Guerrero,Alcozauca de Guerrero,8.751,1805.791,430.625,5483.994000000001,182.643,149.894,134.248
Guerrero,Alpoyeca,4.444,864.3870000000001,170.522,1191.58,63.247,54.632999999999996,40.550999999999995
Guerrero,Apaxtla,4.412,1007.455,639.6999999999999,5473.232,152.874,127.883,166.349
Guerrero,Arcelia,30.195,6593.302000000001,1266.4919999999997,6615.284,629.333,515.528,415.694
Guerrero,Atenango del Río,15.415999999999999,2477.716,674.331,5686.081999999999,225.395,188.154,173.83
Guerrero,Atlamajalcingo del Monte,1.547,407.76300000000003,91.087,1315.712,52.906,43.735,47.623999999999995
Guerrero,Atlixtac,8.0,1899.31,556.2080000000001,3860.747,220.169,189.984,188.899
Guerrero,Atoyac de Álvarez,22.549,5742.586,1730.119,41425.296,635.5609999999999,481.396,1416.845
Guerrero,Ayutla de Los Libres,23.784,5835.607,1901.203,8716.115,608.44,514.336,554.476
Guerrero,Azoyú,5.3919999999999995,1558.0159999999998,1015.818,4754.475,139.176,116.039,177.972
Guerrero,Benito Juárez,5.774,1549.91,758.829,1813.799,99.299,65.647,138.64700000000002
Guerrero,Buenavista de Cuéllar,10.323,2952.398,724.326,2978.357,79.161,67.64999999999999,105.853
Guerrero,Chilapa de Álvarez,32.906,9182.682,1530.461,7048.028,782.361,705.628,611.9789999999999
Guerrero,Chilpancingo de los Bravo,156.947,30047.422,4479.419,37034.112,1366.686,1179.9569999999999,659.2620000000001
Guerrero,Coahuayutla de José María Izazaga,5.764,1224.3799999999999,2125.5640000000003,25508.817,226.255,175.644,173.017
Guerrero,Cochoapa El Grande,6.134,1301.412,285.963,5299.633,146.195,123.145,132.40300000000002
Guerrero,Cocula,8.306000000000001,1624.7459999999999,678.433,4017.686,423.745,323.98699999999997,193.446
Guerrero,Copala,5.801,1553.876,953.5210000000001,2980.824,160.015,127.88000000000001,129.29
Guerrero,Copalillo,4.385,1087.746,881.5629999999999,9543.054,129.07000000000002,108.74900000000001,147.415
Guerrero,Copanatoyac,4.309,1186.492,432.632,2032.446,138.46099999999998,121.089,136.674
Guerrero,Coyuca de Benítez,31.681,7365.557,2734.236,31154.341,746.843,600.774,676.1310000000001
Guerrero,Coyuca de Catalán,30.389,6620.835,2885.882,19678.989,784.274,591.531,532.572
Guerrero,Cuajinicuilapa,22.615,6392.912,2756.901,7402.943,298.738,224.09199999999998,413.753
Guerrero,Cualác,2.3489999999999998,662.707,295.637,2540.23,68.517,57.601,56.987
Guerrero,Cuautepec,8.267,1635.6170000000002,714.802,4191.7029999999995,250.135,195.42700000000002,185.69099999999997
Guerrero,Cuetzala del Progreso,3.7880000000000003,938.641,654.098,3939.3559999999998,121.19099999999999,104.178,114.906
Guerrero,Cutzamala de Pinzón,30.347999999999995,7114.182,2319.192,12116.365,525.917,456.122,272.904
Guerrero,Eduardo Neri,24.911,4810.695,1410.046,13503.398000000001,533.635,362.42199999999997,222.64399999999998
Guerrero,Florencio Villarreal,7.0089999999999995,1944.0620000000001,766.81,2615.254,207.501,160.705,188.633
Guerrero,General Canuto A. Neri,3.396,768.454,245.682,2556.3450000000003,117.551,98.864,130.96
Guerrero,General Heliodoro Castillo,13.244,2794.824,1117.202,15992.69,485.772,380.738,315.33
Guerrero,Huamuxtitlán,12.126,2627.3669999999997,521.8100000000001,2673.4339999999997,151.245,128.397,84.134
Guerrero,Huitzuco de los Figueroa,23.985,6231.987,1641.339,11220.142000000002,366.61699999999996,298.291,404.664
Guerrero,Iguala de la Independencia,55.659,13390.393,2474.589,8336.973,459.514,394.264,428.481
Guerrero,Igualapa,5.056,1227.8229999999999,307.256,2545.5389999999998,142.906,120.277,115.793
Guerrero,Iliatenco,3.521,791.264,73.81299999999999,1281.5690000000002,89.18799999999997,75.99600000000001,184.154
Guerrero,Ixcateopan de Cuauhtémoc,1.77,508.947,200.524,1345.832,53.74,42.172,64.59
Guerrero,José Joaquín de Herrera,3.3459999999999996,889.5790000000001,138.12,828.018,122.972,112.37700000000001,119.96
Guerrero,Juan R. Escudero,11.903,2787.301,932.4839999999999,5011.137,261.444,220.06,184.44899999999998
Guerrero,Juchitán,2.83,707.582,700.749,2444.4390000000003,91.539,69.398,113.16399999999999
Guerrero,La Unión de Isidoro Montes de Oca,78775.04400000001,8324.303,14582.271999999999,15633.195000000002,1891.002,1312.9279999999999,227.252
Guerrero,Leonardo Bravo,10.064,2512.634,503.831,12674.838,269.85200000000003,224.685,174.00900000000001
Guerrero,Malinaltepec,8.677,1967.1870000000001,265.26800000000003,2641.073,228.81,190.621,368.331
Guerrero,Marquelia,6.298,1704.078,539.947,2335.113,134.427,103.828,123.729
Guerrero,Metlatónoc,7.714,1637.799,370.327,3760.786,164.539,135.856,170.168
Guerrero,Mochitlán,10.506,1861.559,464.17,3222.392,186.053,159.00900000000001,101.47
Guerrero,Mártir de Cuilapan,31.523,4237.601,871.335,5615.045,412.49,352.977,176.886
Guerrero,Olinalá,10.438,2473.241,844.288,6365.177,278.033,234.07,197.97799999999998
Guerrero,Ometepec,25.398,6827.973,1500.3639999999998,8181.665999999999,522.28,441.896,414.886
Guerrero,Pedro Ascencio Alquisiras,3.277,734.905,524.0409999999999,3100.1240000000003,119.791,101.182,160.547
Guerrero,Petatlán,19.352999999999998,4614.353,3137.909,15168.471,455.854,348.065,355.32800000000003
Guerrero,Pilcaya,25.294,5726.99,1105.211,2045.116,122.853,106.719,69.287
Guerrero,Pungarabato,26.863,6757.116,1139.8919999999998,2180.02,174.46200000000002,153.50300000000001,165.423
Guerrero,Quechultenango,13.383,3121.124,869.1769999999999,7848.603999999999,381.172,326.95,296.14599999999996
Guerrero,San Luis Acatlán,33.865,6565.419000000001,1428.4569999999999,9881.932,764.339,627.636,747.4060000000001
Guerrero,San Marcos,23.065,5712.768,2529.569,11104.95,709.481,558.149,523.13
Guerrero,San Miguel Totolapan,30.47,4823.766,1347.094,17335.324,715.77,604.234,520.041
Guerrero,Taxco de Alarcón,65.746,16701.409,2671.63,8110.711000000001,403.771,348.493,343.277
Guerrero,Tecoanapa,13.601,3587.465,1156.069,5447.563,420.901,356.625,390.192
Guerrero,Teloloapan,28.810000000000002,7680.659,2414.5240000000003,12655.457,525.788,453.152,403.949
Guerrero,Tepecoacuilco de Trujano,15.878999999999996,4296.448,1310.152,7361.7210000000005,289.351,250.78,212.095
Guerrero,Tetipac,4.651,1080.737,369.4069999999999,2217.834,103.10799999999999,89.518,107.741
Guerrero,Tixtla de Guerrero,11.245000000000001,3096.621,627.697,3298.964,224.40499999999997,200.22400000000002,206.415
Guerrero,Tlacoachistlahuaca,10.427999999999999,2318.235,487.362,4485.035,312.144,251.696,226.963
Guerrero,Tlacoapa,2.13,582.8349999999999,127.578,1391.116,79.014,66.697,86.26700000000001
Guerrero,Tlalchapa,14.832,2649.253,576.263,2712.4970000000003,339.443,282.567,195.185
Guerrero,Tlalixtaquilla de Maldonado,2.246,633.769,134.015,1129.623,60.963,51.533,44.967
Guerrero,Tlapa de Comonfort,22.648999999999997,6085.762,1189.334,6193.067999999999,343.141,303.319,361.663
Guerrero,Tlapehuala,17.622,3592.475,576.502,2228.11,429.491,383.892,279.212
Guerrero,Técpan de Galeana,30.105999999999998,6769.361,5532.857,36106.959,603.17,446.109,461.861
Guerrero,Xalpatláhuac,6.938,1089.683,285.64,1196.147,90.83799999999998,79.419,76.988
Guerrero,Xochihuehuetlán,3.863,874.53,286.16700000000003,2521.522,62.527,53.211999999999996,42.633
Guerrero,Xochistlahuaca,9.498,2521.576,292.771,3946.197,290.672,249.226,213.30700000000002
Guerrero,Zapotitlán Tablas,2.598,738.014,295.88,1693.804,82.52799999999998,72.69099999999997,96.59400000000001
Guerrero,Zihuatanejo de Azueta,61.397999999999996,12413.927,3826.312,16339.751,492.151,408.77099999999996,424.508
Guerrero,Zirándaro,24.103,4711.287,1971.7109999999998,15221.855,581.661,488.40700000000004,336.777
Guerrero,Zitlala,7.255999999999999,1827.1589999999999,442.291,3282.0679999999998,216.614,189.42399999999998,186.42600000000002
Hidalgo,Acatlán,41.834,4160.047,991.889,1133.836,682.382,501.425,839.133
Hidalgo,Acaxochitlán,43.413,2920.801,973.037,1150.685,473.23400000000004,260.074,258.743
Hidalgo,Actopan,30.979,5187.407,1090.117,1573.4969999999998,785.3430000000001,393.724,471.66499999999996
Hidalgo,Agua Blanca de Iturbide,5.946,672.678,309.999,605.8679999999999,111.536,52.051,93.505
Hidalgo,Ajacuba,19.797,3522.2400000000002,634.824,1036.9,480.282,363.969,210.77
Hidalgo,Alfajayucan,22.935999999999996,2305.805,1217.6329999999998,1777.83,412.036,281.293,249.2
Hidalgo,Almoloya,10.035999999999998,3888.526,798.823,1445.613,516.898,335.717,271.793
Hidalgo,Apan,22.502000000000002,7890.759,1367.941,2636.099,1155.9070000000002,660.006,401.32599999999996
Hidalgo,Atitalaquia,79653.24500000001,3443.6,3539.826,3227.5200000000004,1468.322,1050.743,397.74399999999997
Hidalgo,Atlapexco,4.039,802.2080000000001,333.94399999999996,5077.517,131.998,78.29299999999998,124.609
Hidalgo,Atotonilco El Grande,21.342,3156.6150000000002,1050.259,1227.2130000000002,447.973,195.93099999999998,449.032
Hidalgo,Atotonilco de Tula,628.371,5527.447,5914.633,12838.262,741.495,447.084,168.879
Hidalgo,Calnali,2.991,721.739,422.62199999999996,5040.227000000001,115.988,66.14999999999999,94.061
Hidalgo,Cardonal,10.840000000000002,1320.617,691.126,931.515,202.447,112.08,155.4
Hidalgo,Chapantongo,11.040000000000001,1519.535,660.015,1082.9759999999999,244.134,176.163,146.189
Hidalgo,Chapulhuacán,3.752,886.112,205.434,1692.505,133.484,85.35600000000001,114.327
Hidalgo,Chilcuautla,17.74,1829.517,670.768,989.931,299.492,214.149,147.915
Hidalgo,Cuautepec de Hinojosa,36.001000000000005,8301.868999999999,1508.144,2565.118,1138.9740000000002,693.491,452.86
Hidalgo,El Arenal,12.486,1639.5030000000002,473.298,696.2660000000001,257.01300000000003,156.275,122.717
Hidalgo,Eloxochitlán,0.8269999999999998,166.548,151.108,713.6289999999999,26.159000000000002,13.943,21.358
Hidalgo,Emiliano Zapata,17.646,1907.106,1160.604,659.514,502.50800000000004,273.584,97.64
Hidalgo,Epazoyucan,18.604,2784.477,697.708,750.548,423.162,285.89599999999996,426.455
Hidalgo,Francisco I. Madero,21.964000000000002,3292.217,615.448,959.9759999999999,509.58,313.191,310.29
Hidalgo,Huasca de Ocampo,16.36,1915.65,704.011,830.482,288.65500000000003,151.86599999999999,393.621
Hidalgo,Huautla,9.957,976.859,738.473,8735.912999999999,177.06900000000002,107.05399999999999,187.963
Hidalgo,Huazalingo,2.279,509.688,380.427,2023.809,70.29199999999999,43.903,81.13799999999999
Hidalgo,Huehuetla,4.353,1008.1370000000001,385.916,1946.033,209.24300000000002,116.104,250.988
Hidalgo,Huejutla de Reyes,25.381,5837.192,1994.913,7783.825,856.2529999999998,407.629,495.15299999999996
Hidalgo,Huichapan,45.118,4807.732,2058.52,2877.297,864.6700000000001,523.798,758.118
Hidalgo,Ixmiquilpan,54.936,6421.844,2265.022,3516.452,1048.831,556.808,673.867
Hidalgo,Jacala de Ledezma,5.239,833.3190000000001,281.323,523.345,145.877,73.25500000000001,63.590999999999994
Hidalgo,Jaltocán,2.251,442.07,156.356,603.4580000000001,61.218,32.407,53.504
Hidalgo,Juárez Hidalgo,0.527,144.424,75.284,725.069,24.654,12.417,16.701
Hidalgo,La Misión,2.424,485.42499999999995,245.149,824.736,84.44899999999998,49.623,55.794000000000004
Hidalgo,Lolotla,4.111,473.795,340.60400000000004,1996.755,76.78099999999999,43.215,59.054
Hidalgo,Metepec,19.496,2716.3379999999997,615.079,936.354,437.47100000000006,307.143,204.886
Hidalgo,Metztitlán,12.725,1923.296,658.183,1241.836,312.546,184.61599999999999,149.298
Hidalgo,Mineral de La Reforma,99.96600000000001,12081.89,1649.334,3375.33,1585.883,620.355,289.90900000000005
Hidalgo,Mineral del Chico,5.514,894.683,262.824,368.189,140.91,68.503,75.592
Hidalgo,Mineral del Monte,4.831,1052.631,192.31099999999998,331.776,141.697,54.413000000000004,58.915
Hidalgo,Mixquiahuala de Juárez,30.981,5681.583,966.2950000000001,1675.2649999999999,867.5799999999999,598.6850000000001,320.591
Hidalgo,Molango de Escamilla,2.255,610.6,155.765,2553.3289999999997,95.038,42.419999999999995,58.445
Hidalgo,Nicolás Flores,1.0859999999999999,302.018,357.826,799.901,44.079,25.13,35.473
Hidalgo,Nopala de Villagrán,16.447,2249.477,1027.319,1623.489,389.64300000000003,271.899,518.071
Hidalgo,Omitlán de Juárez,4.896,810.865,198.138,274.344,108.602,47.904,79.428
Hidalgo,Pachuca de Soto,118.496,26760.579,4379.762,6906.576,3871.341,1112.535,350.315
Hidalgo,Pacula,1.17,255.28999999999996,143.258,414.09700000000004,48.474000000000004,22.829,36.92
Hidalgo,Pisaflores,7.9639999999999995,716.1610000000001,299.744,1666.787,199.897,84.006,122.04499999999999
Hidalgo,Progreso de Obregón,257.012,2438.2000000000003,820.343,765.0509999999999,497.621,234.048,103.774
Hidalgo,San Agustín Metzquititlán,4.825,839.377,277.356,378.512,141.798,69.52799999999999,51.27
Hidalgo,San Agustín Tlaxiaca,40.391000000000005,4125.784,1491.4050000000002,1365.272,718.5079999999999,426.769,221.35299999999998
Hidalgo,San Bartolo Tutotepec,2.907,737.477,467.176,2589.0209999999997,126.056,73.74599999999998,154.157
Hidalgo,San Felipe Orizatlán,27.910999999999998,1734.3719999999998,883.681,5616.295999999999,282.419,161.63500000000002,260.186
Hidalgo,San Salvador,30.845,3443.6549999999997,916.191,1072.002,533.104,353.90200000000004,241.429
Hidalgo,Santiago Tulantepec de Lugo Guerrero,66.535,2622.63,461.57899999999995,994.5139999999999,378.215,176.765,204.388
Hidalgo,Santiago de Anaya,6195.4130000000005,1526.102,1229.323,684.388,259.834,154.367,133.727
Hidalgo,Singuilucan,20.087,7240.454,1136.037,2042.3759999999997,924.251,651.3689999999999,337.264
Hidalgo,Tasquillo,16.368,1400.779,724.818,922.962,266.031,139.484,137.41
Hidalgo,Tecozautla,26.263,2985.649,1297.3220000000001,1867.4279999999999,523.345,298.729,2833.899
Hidalgo,Tenango de Doria,3.189,827.568,198.115,760.452,134.695,70.53999999999999,98.07
Hidalgo,Tepeapulco,25.438000000000002,5436.827,1177.711,2265.971,1016.384,423.023,197.85399999999998
Hidalgo,Tepehuacán de Guerrero,3.1039999999999996,856.344,336.462,2719.403,116.801,77.801,145.786
Hidalgo,Tepeji del Río de Ocampo,115.501,6129.312,2376.416,2392.854,1297.035,686.78,641.8459999999999
Hidalgo,Tepetitlán,8.465,1294.441,387.009,617.612,305.873,152.763,135.02900000000002
Hidalgo,Tetepango,7.948,1165.713,238.29,355.759,163.608,105.162,74.40199999999997
Hidalgo,Tezontepec de Aldama,31.913,4636.381,961.5999999999999,1590.005,716.378,463.17699999999996,309.788
Hidalgo,Tianguistengo,2.296,612.8489999999999,287.36,2732.221,89.477,49.019,71.979
Hidalgo,Tizayuca,179.94,7578.987999999999,1794.2320000000002,2878.595,1054.584,546.192,1498.849
Hidalgo,Tlahuelilpan,20.349,1612.802,616.71,486.645,297.855,160.868,100.848
Hidalgo,Tlahuiltepa,2.238,510.12600000000003,300.95500000000004,1391.533,81.038,45.765,61.478
Hidalgo,Tlanalapa,9.385,1617.115,450.721,557.0120000000001,244.53,136.187,83.13499999999998
Hidalgo,Tlanchinol,6.096,1364.912,775.4399999999999,12897.832,205.188,119.68499999999999,243.58800000000002
Hidalgo,Tlaxcoapan,12.263,1712.838,336.029,625.822,250.455,129.472,149.49699999999999
Hidalgo,Tolcayuca,17.867,2542.0280000000002,743.786,807.458,412.41299999999995,298.17900000000003,565.333
Hidalgo,Tula de Allende,114143.674,20070.221,17320.238,3621.282,7302.418000000001,4813.649,667.339
Hidalgo,Tulancingo de Bravo,510.378,13925.226,2541.3610000000003,3829.6270000000004,2142.384,898.8620000000001,827.8950000000001
Hidalgo,Villa de Tezontepec,13.98,1870.343,607.912,620.9110000000001,341.27299999999997,210.459,229.56400000000002
Hidalgo,Xochiatipan,3.573,742.131,316.16200000000003,4684.903,124.47200000000001,79.18299999999999,112.471
Hidalgo,Xochicoatlán,3.036,453.529,167.41,2172.149,81.39999999999999,43.242,53.064
Hidalgo,Yahualica,3.556,830.061,306.759,5179.119,131.239,85.44899999999998,134.447
Hidalgo,Zacualtipán de Ángeles,8.732,2101.289,453.682,2897.2400000000002,288.26800000000003,107.04899999999999,77.433
Hidalgo,Zapotlán de Juárez,15.55,2689.8579999999997,639.842,840.8399999999999,401.95500000000004,261.886,138.388
Hidalgo,Zempoala,42.132000000000005,7042.4349999999995,1752.243,2234.0950000000003,1353.652,716.566,1169.0
Hidalgo,Zimapán,13.523,2217.092,994.885,2179.928,648.784,324.83,161.647
Jalisco,Acatic,16.262,3912.796,1735.167,5895.092,689.341,546.201,3889.376
Jalisco,Acatlán de Juárez,6.047,1270.424,1179.6049999999998,5211.406,1269.454,733.8040000000001,388.26000000000005
Jalisco,Ahualulco de Mercado,18.496,1950.9889999999998,1122.513,4159.704,293.601,204.144,234.926
Jalisco,Amacueca,523.646,491.545,821.1859999999999,5422.343000000001,106.98,61.178,81.87400000000001
Jalisco,Amatitán,165.99699999999999,953.0179999999999,1020.6690000000001,5249.508,93.19000000000001,65.153,88.47699999999999
Jalisco,Ameca,36.391,6562.0960000000005,1684.447,5729.093000000001,2279.141,1388.0059999999999,986.993
Jalisco,Arandas,1302.673,6395.605,1972.029,4378.803,615.902,423.437,3187.447
Jalisco,Atemajac de Brizuela,2.873,465.072,328.736,1004.2909999999999,113.48400000000001,55.642,71.649
Jalisco,Atengo,4.612,771.918,720.815,3537.259,178.68099999999998,104.54999999999998,195.197
Jalisco,Atenguillo,7.453,1375.962,336.573,1048.269,216.862,161.559,121.50500000000001
Jalisco,Atotonilco el Alto,299.281,4862.508,1810.2859999999998,5698.834,572.999,365.30899999999997,2845.173
Jalisco,Atoyac,3.3739999999999997,807.682,452.22900000000004,2646.156,128.804,81.3,134.929
Jalisco,Autlán de Navarro,17.879,4978.821,1489.277,9335.181,2410.028,1439.772,231.47
Jalisco,Ayotlán,208.039,3146.485,1149.243,5404.305,556.948,286.242,501.013
Jalisco,Ayutla,6.086,1177.885,601.071,3829.2239999999997,201.82999999999998,106.454,138.732
Jalisco,Bolaños,39.375,4441.373,233.803,2509.331,469.384,396.48699999999997,112.17200000000001
Jalisco,Cabo Corrientes,11.323,1373.604,285.694,6102.714,173.51,125.929,125.845
Jalisco,Casimiro Castillo,14.952,2192.4829999999997,838.597,6791.844999999999,1447.59,847.6880000000001,235.53
Jalisco,Cañadas de Obregón,4.324,1036.011,568.855,4884.672,196.44,133.113,153.341
Jalisco,Chapala,53.330999999999996,2528.772,617.86,1827.259,106.97699999999999,69.37100000000001,933.1129999999999
Jalisco,Chimaltitán,3.019,504.03900000000004,201.769,2488.536,80.55899999999998,64.889,60.078
Jalisco,Chiquilistlán,1.654,376.544,299.824,2433.365,56.265,36.521,85.033
Jalisco,Cihuatlán,5.821,2634.1,731.365,13198.687,156.58199999999997,112.08500000000001,88.79299999999999
Jalisco,Cocula,12.542000000000002,2043.4339999999997,1129.011,5818.205,261.56600000000003,170.41500000000002,1648.0690000000002
Jalisco,Colotlán,4.9559999999999995,1476.187,466.52200000000005,5762.296,186.849,142.55700000000002,120.481
Jalisco,Concepción de Buenos Aires,5.086,939.1429999999998,591.038,1837.1399999999999,137.939,102.824,83.93599999999999
Jalisco,Cuautitlán de García Barragán,25.888,3320.007,373.37,3760.4900000000002,435.832,336.019,222.597
Jalisco,Cuautla,2.3169999999999997,420.875,338.019,1258.192,51.493,34.115,44.873
Jalisco,Cuquío,10.003,2440.842,1165.104,4547.857,449.417,296.888,307.25800000000004
Jalisco,Degollado,6.039999999999999,1928.6209999999999,935.748,4370.065,282.06600000000003,174.602,826.85
Jalisco,Ejutla,1.321,250.95700000000002,184.743,6364.269,33.884,20.803,37.376
Jalisco,El Arenal,67.261,1404.3010000000002,1196.716,5738.945,170.869,131.53799999999998,224.691
Jalisco,El Grullo,12.002,1925.7869999999998,943.317,7477.728999999999,188.706,137.089,197.40900000000002
Jalisco,El Limón,5.308999999999999,835.328,772.903,12572.008,137.813,85.87100000000001,80.897
Jalisco,El Salto,525.311,5245.945,2897.3350000000005,6393.397,1266.338,1059.436,126.514
Jalisco,Encarnación de Díaz,50.354,10007.947,1814.4679999999998,4688.519,1556.461,1265.196,2659.367
Jalisco,Etzatlán,8.705,1559.6770000000001,704.172,2879.9970000000003,246.943,154.327,305.41400000000004
Jalisco,Guachinango,41.325,2928.2870000000003,947.675,3812.7430000000004,841.408,347.948,125.701
Jalisco,Guadalajara,592.068,87601.90800000001,22291.074000000004,43254.596,1612.289,837.255,218.842
Jalisco,Gómez Farías,6.7459999999999996,1385.27,681.333,3543.947,186.265,136.89200000000002,180.525
Jalisco,Hostotipaquillo,8.148,1466.7540000000001,914.781,6582.507,206.08700000000002,173.772,2214.0570000000002
Jalisco,Huejuquilla el Alto,9.456,1563.931,372.721,4163.461,235.07299999999998,185.707,113.091
Jalisco,Huejúcar,4.316,942.894,485.909,4796.835999999999,134.889,104.718,73.024
Jalisco,Ixtlahuacán de los Membrillos,44.826,2747.49,1251.8029999999999,5186.41,302.85100000000006,195.63199999999998,1632.265
Jalisco,Ixtlahuacán del Río,3.245,1410.818,888.576,4906.769,189.07,89.47199999999998,325.272
Jalisco,Jalostotitlán,144.639,3741.4440000000004,1202.096,3973.819,525.529,394.009,1164.484
Jalisco,Jamay,78.77499999999999,2011.255,1213.193,5362.694,378.782,214.80100000000002,346.788
Jalisco,Jesús María,237.556,2606.92,968.309,3329.873,381.27000000000004,247.71999999999997,354.20400000000006
Jalisco,Jilotlán de los Dolores,7.022,1223.066,365.961,6573.637,484.817,237.263,288.481
Jalisco,Jocotepec,4.994,2422.306,1110.618,6372.758,206.74699999999999,127.44500000000001,291.603
Jalisco,Juanacatlán,12.666,1881.184,924.03,5030.099,165.823,118.048,184.627
Jalisco,Juchitlán,1.9289999999999998,540.69,700.664,6508.388,77.58599999999998,53.812999999999995,94.752
Jalisco,La Barca,39.457,5581.927000000001,2082.749,5913.629,911.371,560.807,2332.81
Jalisco,La Huerta,9.964999999999998,2149.18,471.755,8754.824999999999,312.918,180.473,166.875
Jalisco,La Manzanilla de la Paz,2.094,567.5980000000001,806.492,3716.355,80.988,62.2,77.567
Jalisco,Lagos de Moreno,544.859,12129.412999999999,2246.54,5628.879,1622.325,1206.731,13317.918
Jalisco,Magdalena,116.13600000000001,1153.334,728.77,2154.408,154.048,109.28999999999999,143.284
Jalisco,Mascota,33.45,4544.51,524.238,3254.385,589.55,452.647,241.416
Jalisco,Mazamitla,4.796,1365.298,539.407,1746.293,142.218,101.644,86.09500000000001
Jalisco,Mexticacán,1.617,532.326,719.791,4140.204,94.542,53.49400000000001,66.63499999999999
Jalisco,Mezquitic,39.611,5024.696000000001,278.257,3065.726,1031.6100000000001,539.081,240.889
Jalisco,Mixtlán,6.25,1039.9,310.587,1873.702,152.075,116.873,93.137
Jalisco,Ocotlán,43.683,7734.56,2497.695,7447.876,475.807,328.74700000000007,498.962
Jalisco,Ojuelos de Jalisco,15.696,3439.295,712.531,1938.614,675.405,490.95099999999996,1219.616
Jalisco,Pihuamo,5.556,1108.942,401.29200000000003,6518.449,233.121,121.935,134.44
Jalisco,Poncitlán,108.96600000000001,3902.1049999999996,1315.867,2923.375,494.85900000000004,356.94699999999995,379.378
Jalisco,Puerto Vallarta,84.40599999999999,13540.843,3943.255,11257.6,1146.3999999999999,309.074,376.849
Jalisco,Quitupan,4.047,993.3100000000001,278.254,3113.767,125.468,96.051,88.191
Jalisco,San Cristóbal de La Barranca,1.489,503.24800000000005,347.07,3252.996,69.64099999999999,40.805,66.01299999999999
Jalisco,San Diego de Alejandría,5.811999999999999,839.018,744.034,2756.8669999999997,220.28799999999998,109.93499999999999,187.002
Jalisco,San Gabriel,30.409,1758.861,702.5740000000001,4238.45,293.52000000000004,186.61700000000002,328.41900000000004
Jalisco,San Ignacio Cerro Gordo,11.357,2531.6130000000003,1238.6419999999998,3771.157,425.822,376.302,105.528
Jalisco,San Juan de los Lagos,69.92,10471.015000000001,2207.901,5449.774,1233.713,982.7040000000001,8829.228000000001
Jalisco,San Juanito de Escobedo,45.437,1046.287,1266.817,5437.3949999999995,146.965,117.851,200.97
Jalisco,San Julián,2.717,1123.128,881.376,3213.625,101.065,76.51,448.364
Jalisco,San Marcos,1.9149999999999998,379.363,329.20099999999996,1676.619,80.82000000000001,49.466,96.449
Jalisco,San Martín Hidalgo,14.219,2733.364,1462.223,4700.397,490.88800000000003,285.609,520.6980000000001
Jalisco,San Martín de Bolaños,0.688,232.061,222.038,3984.2349999999997,24.694,19.628999999999998,35.31
Jalisco,San Miguel El Alto,111.41099999999999,4047.674,1162.8049999999998,4160.601,544.8249999999999,427.439,1212.462
Jalisco,San Pedro Tlaquepaque,1433.438,33711.369999999995,11848.056999999999,14903.078,2739.701,2146.24,419.4
Jalisco,San Sebastián del Oeste,15.572,2976.361,354.501,8184.549999999999,394.196,334.684,1091.865
Jalisco,Santa María de los Ángeles,2.279,584.0360000000001,348.272,4503.969,111.87299999999999,74.59100000000001,58.0
Jalisco,Santa María del Oro,2.397,623.328,170.784,8398.072,195.52100000000002,87.69200000000001,377.84499999999997
Jalisco,Sayula,7.4879999999999995,2311.593,853.2049999999999,6026.989,194.73000000000002,131.0,259.113
Jalisco,Tala,238.689,8281.181,2116.818,5134.774,3879.5139999999997,2365.074,518.462
Jalisco,Talpa de Allende,22.019,2445.073,288.004,1212.159,337.069,269.748,318.431
Jalisco,Tamazula de Gordiano,7.547,3234.9139999999998,979.9230000000001,4571.02,2461.851,1416.558,398.485
Jalisco,Tapalpa,10.358,1976.812,566.5930000000001,2447.82,294.166,185.177,197.76500000000001
Jalisco,Tecalitlán,11.872,2056.0119999999997,367.662,2646.1,331.173,189.606,143.968
Jalisco,Techaluta de Montenegro,1.293,237.71599999999998,447.87100000000004,4677.525,83.444,36.897,48.07
Jalisco,Tecolotlán,435.954,1988.629,872.4159999999999,3546.484,255.20299999999997,166.417,328.393
Jalisco,Tenamaxtlán,3.35,854.049,859.9939999999998,6725.876,135.175,98.57600000000001,120.408
Jalisco,Teocaltiche,28.484,5903.126,1336.8739999999998,3787.33,992.2119999999999,771.43,575.287
Jalisco,Teocuitatlán de Corona,3.743,1022.078,776.8430000000001,5998.643,220.537,121.854,192.193
Jalisco,Tepatitlán de Morelos,2044.8029999999999,13575.921,3593.6589999999997,7370.473,1174.658,820.4680000000001,6868.750999999999
Jalisco,Tequila,1056.816,3967.5910000000003,797.322,3271.737,454.45099999999996,348.45799999999997,169.42300000000003
Jalisco,Teuchitlán,30.42,1433.7060000000001,1794.621,5061.905000000001,466.15200000000004,215.95499999999998,1067.238
Jalisco,Tizapán el Alto,11.191,1333.487,1030.94,5347.775000000001,316.272,120.533,285.044
Jalisco,Tlajomulco de Zúñiga,548.241,11605.0,3113.2709999999997,15885.767,788.8570000000001,473.27299999999997,1025.153
Jalisco,Tolimán,3.781,1166.085,506.45300000000003,6066.916,268.812,159.32,976.102
Jalisco,Tomatlán,9.634,2286.521,727.454,7412.504,349.394,204.664,190.127
Jalisco,Tonalá,81.494,14503.388,3030.126,10587.015,1280.0110000000002,1116.431,928.9779999999998
Jalisco,Tonaya,3.283,1550.9959999999999,552.5450000000001,8962.226999999999,212.184,176.45,834.9530000000001
